id1,left_preview,id2,right_preview,matchness,score,embedding_similarity,key_overlap_score,rarity_score,bin,bin_reason,source_blockers_display,corner,label
left_034312,player_name: Rafael Silva | positions_position: D (C) | left_right_foot: Left,right_022384,player_name: rafael silva | positions_position: ST | left_right_foot: right,0.8621553884711779,0.6898496240601503,,1,0.14285714285714285,EASY_POS,EASY_POS,TokenBlocker,TRUE,0
left_036243,player_name: Kevin Van den Bossche | positions_position: GK | left_right_foot: Right,right_026559,player_name: jan van den bergh | positions_position: DC | left_right_foot: left,0.8622739544160744,0.6901163974361674,,1,0.008547009,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_134831,player_name: Min Hyeon-Hong | positions_position: D (R) | left_right_foot: Right,right_028728,player_name: young min hyeon | positions_position: DL | left_right_foot: both,0.8628184217156648,0.6913414488602457,,1,0.25,EASY_POS,EASY_POS,TokenBlocker,TRUE,0
left_051773,player_name: Ennio van der Gouw | positions_position: GK | left_right_foot: Right,right_051029,player_name: joep van der sluijs | positions_position: AMC | left_right_foot: left,0.8628264026478861,0.6913594059577439,,1,0.005649718,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_105551,"player_name: Anthony van den Hurk | positions_position: AM (C), ST (C) | left_right_foot: Right",right_046114,player_name: mark van den boogaart | positions_position: DM | left_right_foot: right,0.8677901101961252,0.7025277479412817,,1,0.008849558,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_058327,player_name: Sep van der Heijden | positions_position: GK | left_right_foot: Right,right_002360,player_name: hannes van der bruggen | positions_position: DM | left_right_foot: right,0.8686015055359468,0.7043533874558805,,1,0.005681818,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_060873,player_name: Wout Van Den Nest | positions_position: GK | left_right_foot: Right,right_045057,player_name: dani van den heuvel | positions_position: GK | left_right_foot: right,0.8689981345980475,0.7052458028456072,,1,0.008928571,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_087442,"player_name: Alessandro Di Munno | positions_position: DM, M (C) | left_right_foot: Right",right_039285,player_name: alessandro di pardo | positions_position: DR | left_right_foot: right,0.8718601121186532,0.7116852522669697,,1,0.076923077,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_018195,player_name: Juan Manuel Dalmás | positions_position: GK | left_right_foot: Right,right_063463,player_name: juan manuel perillo | positions_position: ST | left_right_foot: right,0.8721328337087031,0.7122988758445821,,1,0.009345794,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_132536,player_name: Cho Sang-Jun | positions_position: AM (R) | left_right_foot: Right,right_067240,player_name: sang jun cho | positions_position: AML,0.8724960549521953,0.7131161236424394,,1,0.14285714285714285,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_001807,player_name: Juan David Mosquera | positions_position: D/WB (R) | left_right_foot: Right,right_066733,player_name: juan david cabezas | positions_position: DM | left_right_foot: right,0.8727364219515652,0.7136569493910214,,1,0.025,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_008364,"player_name: Dylan Mares | positions_position: M (RC), AM (C) | left_right_foot: Right",right_021281,player_name: dylan mares | positions_position: AMC,0.8767477616600423,0.7226824637350953,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,0
left_169063,player_name: Alioune Ndour | positions_position: ST (C) | left_right_foot: Right,right_041292,player_name: alioune ndour | positions_position: ST | left_right_foot: right,0.8771815578833123,0.7236585052374527,,1,0.25,EASY_POS,EASY_POS,TokenBlocker,TRUE,0
left_058309,player_name: Jarl van den Berg | positions_position: GK | left_right_foot: Right,right_037212,player_name: connor van den berg | positions_position: GK | left_right_foot: right,0.8781385771945762,0.7258117986877967,,1,0.009090909,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_031671,"player_name: Jonathan De Los Santos | positions_position: AM (C), ST (C) | left_right_foot: Right",right_028259,player_name: jonathan de guzman | positions_position: MC | left_right_foot: right,0.8789282971739112,0.7275886686413002,,1,0.0625,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_067616,player_name: Stijn Van den Branden | positions_position: GK | left_right_foot: Right,right_015253,player_name: anthony van den hurk | positions_position: ST | left_right_foot: right,0.8798794299546179,0.7297287173978902,,1,0.008928571,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_018820,player_name: Juan Pablo Muñoz | positions_position: GK | left_right_foot: Right,right_030098,player_name: juan pablo carrizo | positions_position: GK | left_right_foot: right,0.8799706899122104,0.7299340523024733,,1,0.006578947,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_139913,"player_name: Paulo Henrique | positions_position: M (R), AM (L) | left_right_foot: Right",right_050275,player_name: paulo henrique | positions_position: AML | left_right_foot: both,0.8808794472954874,0.7319787564148466,,1,0.052631579,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_046785,player_name: Patrick Schmidt | positions_position: ST (C) | left_right_foot: Right,right_006858,player_name: patrick schmidt | positions_position: ST | left_right_foot: right,0.8825508214981899,0.7357393483709272,,1,0.2,EASY_POS,EASY_POS,TokenBlocker,TRUE,0
left_154889,player_name: Jonny Maddison | positions_position: GK | left_right_foot: Right,right_018116,player_name: jonny maddison | positions_position: GK,0.8841654400551644,0.7393722401241198,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_027065,player_name: Emmanuel De Miguel | positions_position: GK | left_right_foot: Right,right_046392,player_name: jesus de miguel | positions_position: ST | left_right_foot: left,0.8843531949964698,0.7397946887420571,,1,0.2,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_027642,player_name: Juan Carlos Vargas | positions_position: M/AM (C) | left_right_foot: Right,right_042628,player_name: juan carlos valenzuela | positions_position: DC | left_right_foot: right,0.8843863868425272,0.7398693703956862,,1,0.009615385,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_140967,player_name: Cristiano dos Santos | positions_position: ST (C) | left_right_foot: Right,right_014936,player_name: steevan dos santos | positions_position: ST | left_right_foot: right,0.8849586046244358,0.7411568604049806,,1,0.014285714285714285,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_061576,"player_name: Jelmar van der Moolen | positions_position: D (RC), WB (R) | left_right_foot: Right",right_053611,player_name: harry van der saag | positions_position: DR | left_right_foot: right,0.8864374339729395,0.7444842264391136,,1,0.005681818,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_067728,player_name: Kenny Van de Vel | positions_position: GK | left_right_foot: Right,right_046583,player_name: pepijn van de merbel | positions_position: GK | left_right_foot: right,0.8865674286726919,0.7447767145135566,,1,0.013888888888888888,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_007107,player_name: Juan Pablo Vivas | positions_position: D (RC) | left_right_foot: Right,right_045380,player_name: juan pablo monticelli | positions_position: DL | left_right_foot: left,0.8871496200819509,0.7460866451843895,,1,0.006578947,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_019369,player_name: Matheus Oliveira | positions_position: D/WB (L) | left_right_foot: Left,right_039419,player_name: matheus oliveira | positions_position: AMC | left_right_foot: left,0.8875930567158636,0.7470843776106932,,1,0.16666666666666666,EASY_POS,EASY_POS,TokenBlocker,TRUE,0
left_043166,player_name: Danilo Pereira | positions_position: ST (C) | left_right_foot: Right,right_008418,player_name: danilo pereira | positions_position: DC | left_right_foot: right,0.8928454734720399,0.7589023153120897,,1,0.3333333333333333,EASY_POS,EASY_POS,TokenBlocker,TRUE,0
left_065122,player_name: Amine El-Bargui | positions_position: D (L) | left_right_foot: Left,right_051294,player_name: amine el farissi | positions_position: AMC | left_right_foot: right,0.8940703610879048,0.761658312,,1,0.14285714285714285,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_024391,player_name: Juan Cruz Balvidares | positions_position: D (C) | left_right_foot: Right,right_013305,player_name: juan cruz | positions_position: DL | left_right_foot: left,0.8950871004672173,0.763945976,,1,0.015625,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_087055,player_name: Davide Di Cairano | positions_position: M (C) | left_right_foot: Right,right_019873,player_name: davide di molfetta | positions_position: AMC | left_right_foot: right,0.8968397755463459,0.7678894949792783,,1,0.071428571,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_069332,player_name: Gilvan Wagner da Silva | positions_position: M/AM (R) | left_right_foot: Right,right_036671,player_name: enrique pereira da silva | positions_position: DR | left_right_foot: right,0.8970487787530393,0.7683597521943386,,1,0.0078125,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_087134,player_name: Lucas de Olivera | positions_position: ST (C) | left_right_foot: Right,right_063978,player_name: lucas de los santos | positions_position: DM | left_right_foot: right,0.8975362382564598,0.7694565360770346,,1,0.024390243902439025,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_007107,player_name: Juan Pablo Vivas | positions_position: D (RC) | left_right_foot: Right,right_037978,player_name: juan pablo ruiz | positions_position: AMR | left_right_foot: right,0.9016467093660075,0.7787050960735171,,1,0.006410256,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_156023,"player_name: Ishé Samuels-Smith | positions_position: D (LC), WB (L) | left_right_foot: Left",right_064538,player_name: ishe samuels smith | positions_position: DL | left_right_foot: left,0.9045429337826998,0.7852216010110746,,1,0.3333333333333333,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_171159,"player_name: Charles-Elie Laprévotte | positions_position: DM, M (C) | left_right_foot: Right",right_011971,player_name: charles elie laprevotte | positions_position: DM | left_right_foot: right,0.9087681630269985,0.7947283668107465,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_168611,"player_name: Isaac Cuenca | positions_position: M (RL), AM (RLC) | left_right_foot: Right",right_013921,player_name: isaac cuenca | positions_position: AML | left_right_foot: right,0.9101457347071382,0.7978279030910609,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_154526,player_name: Elliot Thorpe | positions_position: M/AM (C) | left_right_foot: Right,right_040224,player_name: elliot thorpe | positions_position: AMC | left_right_foot: right,0.9126591407293162,0.8034830666409614,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_003156,player_name: Luis Barraza | positions_position: GK | left_right_foot: Right,right_054887,player_name: luis barraza | positions_position: GK,0.9127448250255268,0.8036758563074352,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_174080,player_name: Bernardo Gomes | positions_position: M (C) | left_right_foot: Right,right_064810,player_name: bernardo gomes | positions_position: MC | left_right_foot: right,0.9129039530042037,0.804033894,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_055906,"player_name: Jannis Kleeberg | positions_position: D (L), DM | left_right_foot: Left",right_036962,player_name: jannis kleeberg | positions_position: DL,0.9134874222593521,0.8053467000835421,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_001586,"player_name: Federico Navarro | positions_position: DM, M (C) | left_right_foot: Right",right_050690,player_name: federico navarro | positions_position: DM,0.9136730715678083,0.8057644110275688,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_135039,"player_name: Koo Hyun-Seo | positions_position: D (C), ST (C) | left_right_foot: Right",right_040483,player_name: dong hyun seo | positions_position: ST | left_right_foot: right,0.9184043135922836,0.8164097055826379,,1,0.14285714285714285,EASY_POS,EASY_POS,TokenBlocker,TRUE,0
left_058232,player_name: Pepijn van de Merbel | positions_position: GK | left_right_foot: Right,right_065024,player_name: jesse van de haar | positions_position: ST | left_right_foot: right,0.9199244298109106,0.8198299670745491,,1,0.014285714285714285,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_171071,player_name: David Grande | positions_position: ST (C) | left_right_foot: Right,right_024274,player_name: david grande | positions_position: ST | left_right_foot: left,0.9217859463473498,0.8240183792815371,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_012057,player_name: Jean Pierre Vallejo | positions_position: AM (C) | left_right_foot: Right,right_047083,player_name: jean pierre tiehi | positions_position: ST | left_right_foot: right,0.9227476787370329,0.826182277,,1,0.028571429,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_041724,player_name: Luiz Felipe | positions_position: M/AM (C) | left_right_foot: Right,right_032252,player_name: luiz felipe | positions_position: DC | left_right_foot: right,0.9251353974160992,0.8315546441862232,,1,0.0625,EASY_POS,EASY_POS,TokenBlocker,TRUE,0
left_060670,player_name: Axel Rouquette | positions_position: D (L) | left_right_foot: Left,right_001226,player_name: axel rouquette | positions_position: DL | left_right_foot: left,0.9365909482701462,0.8573296336078291,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_175716,player_name: Mikel Mendibe | positions_position: D (C) | left_right_foot: Right,right_054264,player_name: mikel mendibe | positions_position: DC | left_right_foot: right,0.9497741504759049,0.886991839,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_043724,"player_name: Nana Ampomah | positions_position: M/AM (L), ST (C) | left_right_foot: Left",right_035354,player_name: nana ampomah | positions_position: AML | left_right_foot: right,0.9497818620625638,0.8870091896407686,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_048497,player_name: Raphael di Matteo | positions_position: DM | left_right_foot: Right,right_062886,player_name: tommaso di matteo | positions_position: DR | left_right_foot: right,0.9513057152685636,0.890437859,,1,0.1111111111111111,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_106697,player_name: Omar Imeri | positions_position: AM (RLC) | left_right_foot: Right,right_043108,player_name: omar imeri | positions_position: DR | left_right_foot: right,0.9525109068968718,0.8931495405179615,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_046723,"player_name: Massimo Ornatelli | positions_position: DM, M/AM (C) | left_right_foot: Left",right_016534,player_name: massimo ornatelli | positions_position: AMC | left_right_foot: right,0.9527304099027525,0.8936434222811931,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_047540,player_name: Abu-Bekir El-Zein | positions_position: M/AM (RL) | left_right_foot: Either,right_046238,player_name: abu bekir omer el zein | positions_position: AMC | left_right_foot: right,0.9531161037868984,0.8945112335205214,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_075307,"player_name: Marcin Listkowski | positions_position: M (C), AM (RLC) | left_right_foot: Right",right_024984,player_name: marcin listkowski | positions_position: AMC | left_right_foot: both,0.9542156043704031,0.89698511,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_079889,player_name: Vladislav Morozov | positions_position: ST (C) | left_right_foot: Left,right_055953,player_name: vladislav morozov | positions_position: ST | left_right_foot: right,0.9542156043704031,0.89698511,,1,0.3333333333333333,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_005668,player_name: Ben Lundt | positions_position: GK | left_right_foot: Right,right_016136,player_name: ben lundt | positions_position: GK | left_right_foot: right,0.9548005817011666,0.8983013088276246,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_185175,"player_name: Damien Teixeira Da Silva | positions_position: D (R), DM | left_right_foot: Right",right_040404,player_name: andre barbosa da silva | positions_position: DR | left_right_foot: right,0.9553945989033709,0.8996378475325844,,1,0.007874016,EASY_POS,EASY_POS,TokenBlocker,FALSE,0
left_089046,"player_name: Fabrizio Lilli | positions_position: DM, M (C) | left_right_foot: Right",right_061054,player_name: fabrizio lilli | positions_position: ML | left_right_foot: right,0.9556404238108499,0.9001909535744121,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_002166,"player_name: Derrick Jones | positions_position: DM, M (C) | left_right_foot: Right",right_034074,player_name: derrick jones | positions_position: MC | left_right_foot: right,0.9563238580782442,0.9017286806760492,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_046303,player_name: Julian Buchta | positions_position: D (R) | left_right_foot: Right,right_022648,player_name: julian buchta | positions_position: DR | left_right_foot: right,0.9563238580782442,0.9017286806760492,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_151720,"player_name: Wilfried Zaha | positions_position: M (L), AM (RL), ST (C) | left_right_foot: Right",right_008892,player_name: wilfried zaha | positions_position: AML | left_right_foot: right,0.9563238580782442,0.9017286806760492,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_154165,player_name: Paul Anderson | positions_position: M/AM (R) | left_right_foot: Right,right_032334,player_name: paul anderson | positions_position: MR | left_right_foot: right,0.9563238580782442,0.9017286806760492,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_154047,player_name: Tennai Watson | positions_position: D/WB (R) | left_right_foot: Right,right_022084,player_name: tennai watson | positions_position: DR | left_right_foot: right,0.9563238580782442,0.9017286806760492,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_109065,"player_name: Christos Rovas | positions_position: AM (RL), ST (C) | left_right_foot: Right",right_029637,player_name: christos rovas | positions_position: ST | left_right_foot: right,0.9565686703531315,0.9022795082945458,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_047282,"player_name: Leon Schneider | positions_position: D (RC), DM | left_right_foot: Right",right_030925,player_name: leon schneider | positions_position: DC | left_right_foot: right,0.9565686703531315,0.9022795082945458,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_088387,player_name: Tommaso Corazza | positions_position: D/WB (RL) | left_right_foot: Right,right_061613,player_name: tommaso corazza | positions_position: DL | left_right_foot: right,0.9567808409913673,0.9027568922305764,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_084812,player_name: Leonardo Ubaldi | positions_position: ST (C) | left_right_foot: Right,right_039287,player_name: leonardo ubaldi | positions_position: ST | left_right_foot: right,0.9567808409913673,0.9027568922305764,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_169385,"player_name: Johan Gastien | positions_position: DM, M (C) | left_right_foot: Right",right_058215,player_name: johan gastien | positions_position: DM | left_right_foot: right,0.9788839620418568,0.9524889145941777,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_174024,player_name: Abdelwahed Wahib | positions_position: D/WB (L) | left_right_foot: Left,right_049497,player_name: abdelwahed wahib | positions_position: DL | left_right_foot: left,0.9793133627720094,0.9534550662370211,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_000117,player_name: Bruno Tabata | positions_position: AM (RLC) | left_right_foot: Left,right_037714,player_name: bruno tabata | positions_position: AMR | left_right_foot: left,0.9801355239951731,0.9553049289891395,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_151842,"player_name: Bryan Mbeumo | positions_position: M (L), AM (RL), ST (C) | left_right_foot: Left",right_034192,player_name: bryan mbeumo | positions_position: AMR | left_right_foot: left,0.9801355239951731,0.9553049289891395,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_043774,player_name: Stefan Nutz | positions_position: M/AM (C) | left_right_foot: Left,right_002045,player_name: stefan nutz | positions_position: AMC | left_right_foot: left,0.9820257714994556,0.9595579858737753,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_082165,player_name: Roman Vantukh | positions_position: D/WB/M/AM (L) | left_right_foot: Left,right_032748,player_name: roman vantukh | positions_position: DL | left_right_foot: left,0.9826489300173511,0.9609600925390398,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_075781,player_name: Oliver Zelenika | positions_position: GK | left_right_foot: Left,right_004227,player_name: oliver zelenika | positions_position: GK | left_right_foot: left,0.9831059129304743,0.9619883040935673,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_069619,player_name: Krystian Palacz | positions_position: D/WB/M/AM (L) | left_right_foot: Left,right_053366,player_name: krystian palacz | positions_position: DL | left_right_foot: left,0.9831059129304743,0.9619883040935673,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_000318,player_name: Renan Ribeiro | positions_position: GK | left_right_foot: Right,right_063410,player_name: renan ribeiro | positions_position: GK | left_right_foot: right,0.9834084044610361,0.9626689100373311,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_129428,"player_name: Kurt Abrahams | positions_position: AM (C), ST (C) | left_right_foot: Right",right_039820,player_name: kurt abrahams | positions_position: AMR | left_right_foot: right,0.9834084044610361,0.9626689100373311,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_156878,"player_name: James Roberts | positions_position: AM (R), ST (C) | left_right_foot: Right",right_020938,player_name: james roberts | positions_position: ST | left_right_foot: right,0.9834084044610361,0.9626689100373311,,1,0.3333333333333333,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_050085,player_name: Philipp Harant | positions_position: D (RC) | left_right_foot: Right,right_026423,player_name: philipp harant | positions_position: DC | left_right_foot: right,0.9838219888345202,0.9635994748776704,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_073892,"player_name: Nemanja Radoja | positions_position: DM, M (C) | left_right_foot: Right",right_013266,player_name: nemanja radoja | positions_position: DM | left_right_foot: right,0.9838219888345202,0.9635994748776704,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_122659,player_name: Phun Mang | positions_position: AM (LC) | left_right_foot: Right,right_062233,player_name: phun mang | positions_position: AMC | left_right_foot: right,0.9839103932671183,0.9637983848510163,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_106757,player_name: Ole Martin Kolskogen | positions_position: D (C) | left_right_foot: Right,right_041660,player_name: ole martin kolskogen | positions_position: DC | left_right_foot: right,0.9842088882336559,0.9644699985257261,,1,0.16666666666666666,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_044776,"player_name: Marcel Appiah | positions_position: D (RC), DM | left_right_foot: Right",right_041671,player_name: marcel appiah | positions_position: DC | left_right_foot: right,0.9844210370526161,0.964947333,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_106295,player_name: Per Kristian Bråtveit | positions_position: GK | left_right_foot: Right,right_015294,player_name: per kristian bratveit | positions_position: GK | left_right_foot: right,0.9846176287279044,0.9653896646377849,,1,0.2,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_080220,player_name: Nikolay Sysuev | positions_position: GK | left_right_foot: Right,right_041593,player_name: nikolay sysuev | positions_position: GK | left_right_foot: right,0.9847502353768018,0.9656880295978041,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_045926,player_name: Tobias Koch | positions_position: DM | left_right_foot: Right,right_035809,player_name: tobias koch | positions_position: DM | left_right_foot: right,0.9848105111263007,0.9658236500341764,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_154185,"player_name: Ryan Cooney | positions_position: D (RL), WB/M (R) | left_right_foot: Right",right_037243,player_name: ryan cooney | positions_position: DR | left_right_foot: right,0.9848105111263007,0.9658236500341764,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_092798,player_name: Artur Murza | positions_position: M/AM (L) | left_right_foot: Right,right_048563,player_name: artur murza | positions_position: ST | left_right_foot: right,0.9848105111263007,0.9658236500341764,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_047721,player_name: Sven Kreyer | positions_position: ST (C) | left_right_foot: Right,right_060012,player_name: sven kreyer | positions_position: ST | left_right_foot: right,0.9848105111263007,0.9658236500341764,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_042728,"player_name: Giorgi Chakvetadze | positions_position: M (C), AM (LC) | left_right_foot: Right",right_034145,player_name: giorgi chakvetadze | positions_position: AMC | left_right_foot: right,0.9849933475664469,0.9662350320245057,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_079927,"player_name: Roman Minaev | positions_position: AM (R), ST (C) | left_right_foot: Right",right_038494,player_name: roman minaev | positions_position: ST | left_right_foot: right,0.9851480553234939,0.9665831244778613,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_131800,"player_name: Rafael Assis | positions_position: DM, M (C) | left_right_foot: Right",right_026577,player_name: rafael assis | positions_position: DM | left_right_foot: right,0.9851480553234939,0.9665831244778613,,1,0.3333333333333333,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_178347,"player_name: Clement Badin | positions_position: DM, M (C) | left_right_foot: Right",right_024944,player_name: clement badin | positions_position: MR | left_right_foot: right,0.9854336696441959,0.9672257566994409,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_105971,"player_name: Marius Lundemo | positions_position: DM, M (C) | left_right_foot: Right",right_014477,player_name: marius lundemo | positions_position: DM | left_right_foot: right,0.9856784819190835,0.9677765843179378,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_105834,player_name: Anders Lindegaard | positions_position: GK | left_right_foot: Right,right_015079,player_name: anders lindegaard | positions_position: GK | left_right_foot: right,0.9862401100791194,0.9690402476780187,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_096195,player_name: Duccio Toccafondi | positions_position: M (C) | left_right_foot: Right,right_050761,player_name: duccio toccafondi | positions_position: AMR | left_right_foot: right,0.9862401100791194,0.9690402476780187,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_044522,player_name: Raphael Sallinger | positions_position: GK | left_right_foot: Right,right_015148,player_name: raphael sallinger | positions_position: GK | left_right_foot: right,0.9862401100791194,0.9690402476780187,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1
left_076441,player_name: Domenico Germinale | positions_position: ST (C) | left_right_foot: Right,right_033095,player_name: domenico germinale | positions_position: ST | left_right_foot: right,0.9863857173798694,0.9693678641047061,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
left_090916,player_name: Filippo Campinotti | positions_position: GK | left_right_foot: Right,right_061879,player_name: filippo campinotti | positions_position: GK | left_right_foot: right,0.9863857173798694,0.9693678641047061,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1
